2026-03-17 6:19:14 PM +0000  Initial pipeline context: <IDEDistributionProcessingPipelineContext: 0x7faf99aef290; archive(resolved)="<IDEArchive: 0x600014e3e1b0>", distributionTask(resolved)="2", distributionDestination(resolved)="2", distributionMethod(resolved)="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team(resolved)="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	Chain (17, self inclusive):
	<IDEDistributionProcessingPipelineContext: 0x7faf99aef290; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionProcessingPipelineContext: 0x7faf969d8290; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf9691e2b0; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf9698b070; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf7f6a2740; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf96991520; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf99d10ae0; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf99a6a650; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf99aee830; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf7ed0db30; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf7ed15ff0; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf99aed2c0; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="<IDEProvisioningDisambiguatableBasicTeam: 0x600007e95f00; teamID='36CFL54G89', teamName='Emerj LLC', teamType='Company', username='alayosingers@gmail.com', isFreeProvisioningTeam='0'>">
	<IDEDistributionContext: 0x7faf99aed0b0; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="(null)">
	<IDEDistributionContext: 0x7faf9b90ee40; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="<IDEDistributionMethodiOSAppStoreDistribution: 0x60000a726250>", team="(null)">
	<IDEDistributionContext: 0x7faf983e7030; archive = "<IDEArchive: 0x600014e3e1b0>", distributionMethod="(null)", team="(null)">
2026-03-17 6:19:14 PM +0000  copying file ./Ionicons.ttf ... 
2026-03-17 6:19:14 PM +0000  442604 bytes for ./Ionicons.ttf
2026-03-17 6:19:14 PM +0000  copying file ./FontAwesome5_Solid.ttf ... 
2026-03-17 6:19:14 PM +0000  202744 bytes for ./FontAwesome5_Solid.ttf
2026-03-17 6:19:14 PM +0000  copying file ./FontAwesome5_Regular.ttf ... 
2026-03-17 6:19:14 PM +0000  33736 bytes for ./FontAwesome5_Regular.ttf
2026-03-17 6:19:14 PM +0000  copying file ./React-cxxreact_privacy.bundle/PrivacyInfo.xcprivacy ... 
2026-03-17 6:19:14 PM +0000  552 bytes for ./React-cxxreact_privacy.bundle/PrivacyInfo.xcprivacy
2026-03-17 6:19:14 PM +0000  copying file ./React-cxxreact_privacy.bundle/Info.plist ... 
2026-03-17 6:19:14 PM +0000  792 bytes for ./React-cxxreact_privacy.bundle/Info.plist
2026-03-17 6:19:14 PM +0000  copying file ./GTMAppAuth_Privacy.bundle/PrivacyInfo.xcprivacy ... 
2026-03-17 6:19:14 PM +0000  373 bytes for ./GTMAppAuth_Privacy.bundle/PrivacyInfo.xcprivacy
2026-03-17 6:19:14 PM +0000  copying file ./GTMAppAuth_Privacy.bundle/Info.plist ... 
2026-03-17 6:19:14 PM +0000  783 bytes for ./GTMAppAuth_Privacy.bundle/Info.plist
2026-03-17 6:19:14 PM +0000  copying file ./GoogleService-Info.plist ... 
2026-03-17 6:19:14 PM +0000  760 bytes for ./GoogleService-Info.plist
2026-03-17 6:19:14 PM +0000  copying file ./FontAwesome.ttf ... 
2026-03-17 6:19:14 PM +0000  165548 bytes for ./FontAwesome.ttf
2026-03-17 6:19:14 PM +0000  copying file ./GTMSessionFetcher_Core_Privacy.bundle/PrivacyInfo.xcprivacy ... 
2026-03-17 6:19:14 PM +0000  598 bytes for ./GTMSessionFetcher_Core_Privacy.bundle/PrivacyInfo.xcprivacy
2026-03-17 6:19:14 PM +0000  copying file ./GTMSessionFetcher_Core_Privacy.bundle/Info.plist ... 
2026-03-17 6:19:14 PM +0000  807 bytes for ./GTMSessionFetcher_Core_Privacy.bundle/Info.plist
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/de.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1703 bytes for ./GoogleSignIn.bundle/de.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/he.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1780 bytes for ./GoogleSignIn.bundle/he.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/ar.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1759 bytes for ./GoogleSignIn.bundle/ar.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/el.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  2103 bytes for ./GoogleSignIn.bundle/el.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/ja.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1711 bytes for ./GoogleSignIn.bundle/ja.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/en.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1547 bytes for ./GoogleSignIn.bundle/en.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/uk.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1864 bytes for ./GoogleSignIn.bundle/uk.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/es_MX.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1607 bytes for ./GoogleSignIn.bundle/es_MX.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/zh_CN.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1489 bytes for ./GoogleSignIn.bundle/zh_CN.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/nb.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1593 bytes for ./GoogleSignIn.bundle/nb.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/es.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1678 bytes for ./GoogleSignIn.bundle/es.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/pt_BR.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1608 bytes for ./GoogleSignIn.bundle/pt_BR.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/da.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1611 bytes for ./GoogleSignIn.bundle/da.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/it.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1570 bytes for ./GoogleSignIn.bundle/it.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/sk.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1665 bytes for ./GoogleSignIn.bundle/sk.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/pt_PT.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1646 bytes for ./GoogleSignIn.bundle/pt_PT.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/google@3x.png ... 
2026-03-17 6:19:14 PM +0000  1773 bytes for ./GoogleSignIn.bundle/google@3x.png
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/ms.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1565 bytes for ./GoogleSignIn.bundle/ms.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/sv.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1579 bytes for ./GoogleSignIn.bundle/sv.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/cs.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1615 bytes for ./GoogleSignIn.bundle/cs.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/google@2x.png ... 
2026-03-17 6:19:14 PM +0000  1166 bytes for ./GoogleSignIn.bundle/google@2x.png
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/ko.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1634 bytes for ./GoogleSignIn.bundle/ko.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/hu.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1663 bytes for ./GoogleSignIn.bundle/hu.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/tr.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1596 bytes for ./GoogleSignIn.bundle/tr.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/pl.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1578 bytes for ./GoogleSignIn.bundle/pl.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/zh_TW.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1525 bytes for ./GoogleSignIn.bundle/zh_TW.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/en_GB.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1547 bytes for ./GoogleSignIn.bundle/en_GB.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/vi.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1717 bytes for ./GoogleSignIn.bundle/vi.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/PrivacyInfo.xcprivacy ... 
2026-03-17 6:19:14 PM +0000  3756 bytes for ./GoogleSignIn.bundle/PrivacyInfo.xcprivacy
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/ru.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1954 bytes for ./GoogleSignIn.bundle/ru.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/fr_CA.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1657 bytes for ./GoogleSignIn.bundle/fr_CA.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/fr.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1676 bytes for ./GoogleSignIn.bundle/fr.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/fi.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1640 bytes for ./GoogleSignIn.bundle/fi.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/id.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1553 bytes for ./GoogleSignIn.bundle/id.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/nl.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1606 bytes for ./GoogleSignIn.bundle/nl.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/th.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  2133 bytes for ./GoogleSignIn.bundle/th.lproj/GoogleSignIn.strings
2026-03-17 6:19:14 PM +0000  copying file ./GoogleSignIn.bundle/pt.lproj/GoogleSignIn.strings ... 
2026-03-17 6:19:14 PM +0000  1608 bytes for ./GoogleSignIn.bundle/pt.lproj/GoogleSignIn.strings
copying file ./GoogleSignIn.bundle/google.png ... 
2026-03-17 6:19:14 PM +0000  643 bytes for ./GoogleSignIn.bundle/google.png
